microstructure,version,taufactor.status,taufactor.config_hash,taufactor.resolved_version,taufactor.porosity,taufactor.D_eff,taufactor.tau_solver,taufactor.tau_reconciled,taufactor.constrictivity,taufactor.elapsed_s,berg_voxel.status,berg_voxel.config_hash,berg_voxel.resolved_version,berg_voxel.n_paths,berg_voxel.Omega,berg_voxel.Omega_c,berg_voxel.phi,berg_voxel.phi_c,berg_voxel.I_decomp,berg_voxel.I_total_direct,berg_voxel.current_loss_rel,berg_voxel.tau_sq_c,berg_voxel.user_tortuosity,berg_voxel.C_c,berg_voxel.one_over_C_c,berg_voxel.one_over_F_direct,berg_voxel.F_direct,berg_voxel.user_tortuosity_inferred_from_C_F_phi_c,berg_voxel.user_tortuosity_inferred_from_C_F_phi,berg_voxel.decomposition_method,berg_voxel.decomposition_engine,berg_voxel.decomposition_elapsed_s,berg_voxel.one_over_F,berg_voxel.F,berg_voxel.G_eff,berg_voxel.L_sample,berg_voxel.elapsed_s,berg_cc.status,berg_cc.config_hash,berg_cc.resolved_version,berg_cc.n_bodies,berg_cc.n_throats,berg_cc.n_streamtubes,berg_cc.n_fallback_throats,berg_cc.Omega,berg_cc.Omega_c,berg_cc.V_stuck_total,berg_cc.iota_sq_g,berg_cc.iota_sq_c,berg_cc.tau_sq_c,berg_cc.C_c,berg_cc.consistency,berg_cc.phi_total,berg_cc.phi_c,berg_cc.F_total,berg_cc.F_c,berg_cc.total_current,berg_cc.effective_conductance,berg_cc.elapsed_s
Fine_microstructure_8,1,real,01fe9c6ef6ea,1,0.40207377777777775,0.119845911860466,3.3549230098724365,1.3404111438359387,0.5355419570680059,3.8791526816785336,real,2f16db359fa9,1,756994,1356999.0,1351892.9999999995,0.40207377777777775,0.40056088888888874,17.976462923828297,17.97690474923483,2.457739041820423e-05,0.2563149933796016,1.9752087204189155,2.249340167983242,0.4445748198666633,0.11984603166156553,8.344039315577094,1.2189752071002828,1.2212750272414437,greedy_fast,numba,79.94686371460557,0.11984603166156553,8.344039315577094,17.97690474923483,150.0,215.7561432728544,real,3b3527cf3a5f,1,343,683,386,310,1352301.0,1266540.0932539683,0.0,0.17287717043801062,0.18458315824796595,0.30825245922870165,1.6699923338325262,0.18458315824796745,0.4006817777777778,0.37527113874191653,14.436528160628004,14.436528160628004,10.390309798244115,10.390309798244115,45.88153077289462
Fine_microstructure_8,2,pointer,01fe9c6ef6ea,1,0.40207377777777775,0.119845911860466,3.3549230098724365,1.3404111438359387,0.5355419570680059,3.8791526816785336,pointer,2f16db359fa9,1,756994,1356999.0,1351892.9999999995,0.40207377777777775,0.40056088888888874,17.976462923828297,17.97690474923483,2.457739041820423e-05,0.2563149933796016,1.9752087204189155,2.249340167983242,0.4445748198666633,0.11984603166156553,8.344039315577094,1.2189752071002828,1.2212750272414437,greedy_fast,numba,79.94686371460557,0.11984603166156553,8.344039315577094,17.97690474923483,150.0,215.7561432728544,real,e55acd997b82,2,343,733,428,342,1352403.0,1297286.6083333334,0.0,0.1692966787638776,0.17648940085709558,0.31006122342156966,1.7568263013187226,0.17648940204778873,0.400712,0.38438121728395064,14.740737533346952,14.740737533346952,10.175881616679563,10.175881616679563,40.86030393652618
Fine_microstructure_8,3,pointer,01fe9c6ef6ea,1,0.40207377777777775,0.119845911860466,3.3549230098724365,1.3404111438359387,0.5355419570680059,3.8791526816785336,pointer,2f16db359fa9,1,756994,1356999.0,1351892.9999999995,0.40207377777777775,0.40056088888888874,17.976462923828297,17.97690474923483,2.457739041820423e-05,0.2563149933796016,1.9752087204189155,2.249340167983242,0.4445748198666633,0.11984603166156553,8.344039315577094,1.2189752071002828,1.2212750272414437,greedy_fast,numba,79.94686371460557,0.11984603166156553,8.344039315577094,17.97690474923483,150.0,215.7561432728544,real,68181c0a1bd8,3,343,733,428,342,1352403.0,1297286.6083333334,0.0,0.1692966787638776,0.17648940085709555,0.310061223450263,1.7568263014812995,0.17648940204778887,0.400712,0.38438121728395064,14.740737533346952,14.740737533346952,10.175881616679563,10.175881616679563,41.03973828442395
Fine_microstructure_8,4,pointer,01fe9c6ef6ea,1,0.40207377777777775,0.119845911860466,3.3549230098724365,1.3404111438359387,0.5355419570680059,3.8791526816785336,pointer,2f16db359fa9,1,756994,1356999.0,1351892.9999999995,0.40207377777777775,0.40056088888888874,17.976462923828297,17.97690474923483,2.457739041820423e-05,0.2563149933796016,1.9752087204189155,2.249340167983242,0.4445748198666633,0.11984603166156553,8.344039315577094,1.2189752071002828,1.2212750272414437,greedy_fast,numba,79.94686371460557,0.11984603166156553,8.344039315577094,17.97690474923483,150.0,215.7561432728544,real,27c3f3efe32b,4,343,733,437,342,1352403.0,1298071.7916666667,0.0,0.1725267531866003,0.1797479153986059,0.3156210143985366,1.7559091781321563,0.17974791539860713,0.400712,0.3846138641975309,14.464759005964389,14.464759005964392,10.370031048436358,10.370031048436358,41.12743035890162
Fine_microstructure_8,5,pointer,01fe9c6ef6ea,1,0.40207377777777775,0.119845911860466,3.3549230098724365,1.3404111438359387,0.5355419570680059,3.8791526816785336,pointer,2f16db359fa9,1,756994,1356999.0,1351892.9999999995,0.40207377777777775,0.40056088888888874,17.976462923828297,17.97690474923483,2.457739041820423e-05,0.2563149933796016,1.9752087204189155,2.249340167983242,0.4445748198666633,0.11984603166156553,8.344039315577094,1.2189752071002828,1.2212750272414437,greedy_fast,numba,79.94686371460557,0.11984603166156553,8.344039315577094,17.97690474923483,150.0,215.7561432728544,real,26b6722f407e,5,343,733,437,342,1352403.0,1304518.2916666667,3239.00000000186,0.17252675318660032,0.17885966036682951,0.31406131923571823,1.7559091781321574,0.17885966036683054,0.400712,0.3865239382716049,14.464759005964389,14.464759005964389,15.55504657265451,15.55504657265451,41.006803000345826
Fine_microstructure_9,1,real,01fe9c6ef6ea,1,0.4104234074074074,0.12544770538806915,3.271669387817383,1.3603107519612658,0.5655966794175085,5.191414914093912,real,2f16db359fa9,1,628251,1385179.0,1382029.0000000007,0.4104234074074074,0.4094900740740743,18.640559962412244,18.817232349660667,0.009388861441762951,0.25284545133841874,1.9887144413122981,2.131497536912203,0.4691537206506236,0.12544821566440445,7.971416689378604,1.2375051864071227,1.2389146802194624,greedy_fast,numba,58.345354506745934,0.12544821566440445,7.971416689378604,18.817232349660667,150.0,165.10752778407186,real,3b3527cf3a5f,1,372,766,445,362,1378415.0,1310840.657142857,0.0,0.1777485911187607,0.18691159973707114,0.31713693485698774,1.6967215266634037,0.1869115997370743,0.40841925925925926,0.38839723174603175,13.774873511044595,13.774873511044595,10.88939218786515,10.88939218786515,49.36140134744346
Fine_microstructure_9,2,pointer,01fe9c6ef6ea,1,0.4104234074074074,0.12544770538806915,3.271669387817383,1.3603107519612658,0.5655966794175085,5.191414914093912,pointer,2f16db359fa9,1,628251,1385179.0,1382029.0000000007,0.4104234074074074,0.4094900740740743,18.640559962412244,18.817232349660667,0.009388861441762951,0.25284545133841874,1.9887144413122981,2.131497536912203,0.4691537206506236,0.12544821566440445,7.971416689378604,1.2375051864071227,1.2389146802194624,greedy_fast,numba,58.345354506745934,0.12544821566440445,7.971416689378604,18.817232349660667,150.0,165.10752778407186,real,e55acd997b82,2,372,806,476,382,1378415.0,1314529.6761904762,0.0,0.1774166131153467,0.18603895004497,0.32345213886429425,1.7386259077108541,0.1860389503168997,0.40841925925925926,0.3894902744268077,13.800648746661924,13.800648746661928,10.86905425914492,10.86905425914492,44.47734287660569
Fine_microstructure_9,3,pointer,01fe9c6ef6ea,1,0.4104234074074074,0.12544770538806915,3.271669387817383,1.3603107519612658,0.5655966794175085,5.191414914093912,pointer,2f16db359fa9,1,628251,1385179.0,1382029.0000000007,0.4104234074074074,0.4094900740740743,18.640559962412244,18.817232349660667,0.009388861441762951,0.25284545133841874,1.9887144413122981,2.131497536912203,0.4691537206506236,0.12544821566440445,7.971416689378604,1.2375051864071227,1.2389146802194624,greedy_fast,numba,58.345354506745934,0.12544821566440445,7.971416689378604,18.817232349660667,150.0,165.10752778407186,real,68181c0a1bd8,3,372,806,476,382,1378415.0,1314529.6761904762,2.932668865543732e-06,0.1774166131153467,0.18603895004497,0.32345213881970836,1.7386259074711963,0.1860389503168996,0.40841925925925926,0.3894902744268077,13.800648746661924,13.800648746661928,10.86905425914492,10.86905425914492,44.46567279845476
Fine_microstructure_9,4,pointer,01fe9c6ef6ea,1,0.4104234074074074,0.12544770538806915,3.271669387817383,1.3603107519612658,0.5655966794175085,5.191414914093912,pointer,2f16db359fa9,1,628251,1385179.0,1382029.0000000007,0.4104234074074074,0.4094900740740743,18.640559962412244,18.817232349660667,0.009388861441762951,0.25284545133841874,1.9887144413122981,2.131497536912203,0.4691537206506236,0.12544821566440445,7.971416689378604,1.2375051864071227,1.2389146802194624,greedy_fast,numba,58.345354506745934,0.12544821566440445,7.971416689378604,18.817232349660667,150.0,165.10752778407186,real,27c3f3efe32b,4,372,806,482,382,1378415.0,1322452.2,0.0,0.17899617932574852,0.18657084053795647,0.3213862008695615,1.7225960924163695,0.18657084053797976,0.40841925925925926,0.39183768888888887,13.678863809553407,13.678863809553409,10.965823045568916,10.965823045568916,44.89119602646679
Fine_microstructure_9,5,pointer,01fe9c6ef6ea,1,0.4104234074074074,0.12544770538806915,3.271669387817383,1.3603107519612658,0.5655966794175085,5.191414914093912,pointer,2f16db359fa9,1,628251,1385179.0,1382029.0000000007,0.4104234074074074,0.4094900740740743,18.640559962412244,18.817232349660667,0.009388861441762951,0.25284545133841874,1.9887144413122981,2.131497536912203,0.4691537206506236,0.12544821566440445,7.971416689378604,1.2375051864071227,1.2389146802194624,greedy_fast,numba,58.345354506745934,0.12544821566440445,7.971416689378604,18.817232349660667,150.0,165.10752778407186,real,26b6722f407e,5,372,806,483,382,1378415.0,1323196.3904761905,8.898961451686171e-10,0.17899617932574852,0.18646590959676543,0.3212054472405467,1.7225960924179426,0.18646590959676615,0.40841925925925926,0.3920581897707231,13.678863809553407,13.678863809553409,16.448734568353377,16.448734568353377,44.73551585059613
Medium_microstructure_0,1,real,01fe9c6ef6ea,1,0.3910711111111111,0.07494942843914032,5.217799663543701,1.352664837460513,0.3506654682980723,18.11118766106665,real,2f16db359fa9,1,399130,1319865.0,1295850.999999999,0.3910711111111111,0.38395585185185155,10.846176052491135,11.242251942218983,0.03523100992252549,0.2409652801785083,2.0371488561886504,3.1101884491332474,0.3215239257539786,0.07494834628145988,13.342522545388997,1.2834125037309552,1.2952496638346276,greedy_fast,numba,42.2538207937032,0.07494834628145988,13.342522545388997,11.242251942218983,150.0,128.12396891787648,real,3b3527cf3a5f,1,437,766,372,318,1313731.0,1178430.8916666666,0.0,0.12941237343612244,0.14427069755966673,0.32664697199032594,2.26412554673641,0.14427069755966773,0.3892536296296296,0.3491647086419753,19.851417665804856,19.85141766580486,7.556135411849361,7.556135411849361,58.16849210485816
Medium_microstructure_0,2,pointer,01fe9c6ef6ea,1,0.3910711111111111,0.07494942843914032,5.217799663543701,1.352664837460513,0.3506654682980723,18.11118766106665,pointer,2f16db359fa9,1,399130,1319865.0,1295850.999999999,0.3910711111111111,0.38395585185185155,10.846176052491135,11.242251942218983,0.03523100992252549,0.2409652801785083,2.0371488561886504,3.1101884491332474,0.3215239257539786,0.07494834628145988,13.342522545388997,1.2834125037309552,1.2952496638346276,greedy_fast,numba,42.2538207937032,0.07494834628145988,13.342522545388997,11.242251942218983,150.0,128.12396891787648,real,e55acd997b82,2,437,836,419,342,1318560.0,1195791.0934393865,0.0,0.12865113552029447,0.141859428604412,0.32950200908767585,2.3227360487285953,0.14185942878358332,0.39068444444444445,0.3543084721301886,19.8957473155048,19.895747315504803,7.539299619613029,7.539299619613029,50.2683575572446
Medium_microstructure_0,3,pointer,01fe9c6ef6ea,1,0.3910711111111111,0.07494942843914032,5.217799663543701,1.352664837460513,0.3506654682980723,18.11118766106665,pointer,2f16db359fa9,1,399130,1319865.0,1295850.999999999,0.3910711111111111,0.38395585185185155,10.846176052491135,11.242251942218983,0.03523100992252549,0.2409652801785083,2.0371488561886504,3.1101884491332474,0.3215239257539786,0.07494834628145988,13.342522545388997,1.2834125037309552,1.2952496638346276,greedy_fast,numba,42.2538207937032,0.07494834628145988,13.342522545388997,11.242251942218983,150.0,128.12396891787648,real,68181c0a1bd8,3,437,836,419,342,1318560.0,1195791.0934393865,2.292995900524267e-05,0.12865113552029447,0.141859428604412,0.32950200907758675,2.322736048657476,0.14185942878358324,0.39068444444444445,0.3543084721301886,19.8957473155048,19.895747315504803,7.539299619613029,7.539299619613029,50.15153499972075
Medium_microstructure_0,4,pointer,01fe9c6ef6ea,1,0.3910711111111111,0.07494942843914032,5.217799663543701,1.352664837460513,0.3506654682980723,18.11118766106665,pointer,2f16db359fa9,1,399130,1319865.0,1295850.999999999,0.3910711111111111,0.38395585185185155,10.846176052491135,11.242251942218983,0.03523100992252549,0.2409652801785083,2.0371488561886504,3.1101884491332474,0.3215239257539786,0.07494834628145988,13.342522545388997,1.2834125037309552,1.2952496638346276,greedy_fast,numba,42.2538207937032,0.07494834628145988,13.342522545388997,11.242251942218983,150.0,128.12396891787648,real,27c3f3efe32b,4,437,836,428,342,1318560.0,1196802.67677272,0.0,0.1339117839322334,0.14753536672943765,0.32791064224472943,2.222590077969282,0.14753536673048237,0.39068444444444445,0.35460820052525027,19.114154176751494,19.114154176751494,7.847587636519389,7.847587636519389,50.240764756686985
Medium_microstructure_0,5,pointer,01fe9c6ef6ea,1,0.3910711111111111,0.07494942843914032,5.217799663543701,1.352664837460513,0.3506654682980723,18.11118766106665,pointer,2f16db359fa9,1,399130,1319865.0,1295850.999999999,0.3910711111111111,0.38395585185185155,10.846176052491135,11.242251942218983,0.03523100992252549,0.2409652801785083,2.0371488561886504,3.1101884491332474,0.3215239257539786,0.07494834628145988,13.342522545388997,1.2834125037309552,1.2952496638346276,greedy_fast,numba,42.2538207937032,0.07494834628145988,13.342522545388997,11.242251942218983,150.0,128.12396891787648,real,26b6722f407e,5,437,836,429,342,1318560.0,1212104.3747677074,219.00000000038966,0.13391178393223332,0.14567286901800328,0.3237710733125874,2.222590077995735,0.14567286901800375,0.39068444444444445,0.3591420369682096,19.11415417675151,19.11415417675151,11.77138145477905,11.77138145477905,50.29827031493187
Medium_microstructure_1,2,pointer,01fe9c6ef6ea,1,0.3842651851851852,0.03946717828512192,9.736322402954102,1.4766420196833547,0.2239522854782376,16.759229405783117,pointer,2f16db359fa9,1,109153,1296895.0,1017093.9999999999,0.3842651851851852,0.3013611851851852,3.8737097111621512,5.920023491535403,0.34565973991473553,0.22867983413353657,2.0911542347270555,4.229542646072981,0.2364321827865889,0.039466823276902686,25.33773729352151,1.3436336381169365,1.5172345708136084,greedy_fast,numba,12.303533281199634,0.039466823276902686,25.33773729352151,5.920023491535403,150.0,91.29641886148602,real,e55acd997b82,2,475,832,353,299,1292460.0,1050949.8655484866,0.0,0.08851683031052408,0.1088581541759053,0.3045342632657053,2.7975328422401544,0.10885815482396491,0.38295111111111113,0.31139255275510713,29.500597495551094,29.5005974955511,5.08464278484643,5.08464278484643,54.71348527632654
Medium_microstructure_1,3,pointer,01fe9c6ef6ea,1,0.3842651851851852,0.03946717828512192,9.736322402954102,1.4766420196833547,0.2239522854782376,16.759229405783117,pointer,2f16db359fa9,1,109153,1296895.0,1017093.9999999999,0.3842651851851852,0.3013611851851852,3.8737097111621512,5.920023491535403,0.34565973991473553,0.22867983413353657,2.0911542347270555,4.229542646072981,0.2364321827865889,0.039466823276902686,25.33773729352151,1.3436336381169365,1.5172345708136084,greedy_fast,numba,12.303533281199634,0.039466823276902686,25.33773729352151,5.920023491535403,150.0,91.29641886148602,real,68181c0a1bd8,3,475,832,353,299,1292460.0,1050949.8655484866,1949.788746781979,0.08851683031052408,0.1088581541759053,0.30453426330151623,2.797532842569123,0.10885815482396491,0.38295111111111113,0.31139255275510713,29.500597495551094,29.5005974955511,5.08464278484643,5.08464278484643,54.84930624999106
Medium_microstructure_1,4,pointer,01fe9c6ef6ea,1,0.3842651851851852,0.03946717828512192,9.736322402954102,1.4766420196833547,0.2239522854782376,16.759229405783117,pointer,2f16db359fa9,1,109153,1296895.0,1017093.9999999999,0.3842651851851852,0.3013611851851852,3.8737097111621512,5.920023491535403,0.34565973991473553,0.22867983413353657,2.0911542347270555,4.229542646072981,0.2364321827865889,0.039466823276902686,25.33773729352151,1.3436336381169365,1.5172345708136084,greedy_fast,numba,12.303533281199634,0.039466823276902686,25.33773729352151,5.920023491535403,150.0,91.29641886148602,real,27c3f3efe32b,4,475,832,370,299,1292460.0,1067451.4133185528,0.0,0.09267229481692117,0.11220673153315196,0.3101508460451014,2.76410195544331,0.11220673153330157,0.38295111111111113,0.31628190024253416,28.17777835038533,28.17777835038533,5.323343740403466,5.323343740403466,55.282233078964055
