microstructure,version,taufactor.status,taufactor.config_hash,taufactor.resolved_version,taufactor.porosity,taufactor.D_eff,taufactor.tau_solver,taufactor.tau_reconciled,taufactor.constrictivity,taufactor.elapsed_s,berg_voxel.status,berg_voxel.config_hash,berg_voxel.resolved_version,berg_voxel.n_paths,berg_voxel.Omega,berg_voxel.Omega_c,berg_voxel.phi,berg_voxel.phi_c,berg_voxel.I_decomp,berg_voxel.I_total_direct,berg_voxel.current_loss_rel,berg_voxel.tau_sq_c,berg_voxel.user_tortuosity,berg_voxel.C_c,berg_voxel.one_over_C_c,berg_voxel.one_over_F_direct,berg_voxel.F_direct,berg_voxel.user_tortuosity_inferred_from_C_F_phi_c,berg_voxel.user_tortuosity_inferred_from_C_F_phi,berg_voxel.decomposition_method,berg_voxel.decomposition_engine,berg_voxel.decomposition_elapsed_s,berg_voxel.one_over_F,berg_voxel.F,berg_voxel.G_eff,berg_voxel.L_sample,berg_voxel.elapsed_s,berg_cc.status,berg_cc.config_hash,berg_cc.resolved_version,berg_cc.n_bodies,berg_cc.n_throats,berg_cc.n_streamtubes,berg_cc.n_fallback_throats,berg_cc.Omega,berg_cc.Omega_c,berg_cc.V_stuck_total,berg_cc.iota_sq_g,berg_cc.iota_sq_c,berg_cc.tau_sq_c,berg_cc.C_c,berg_cc.consistency,berg_cc.phi_total,berg_cc.phi_c,berg_cc.F_total,berg_cc.F_c,berg_cc.total_current,berg_cc.effective_conductance,berg_cc.elapsed_s
Fine_microstructure_1,1,real,80f5d6b5d4e1,1,0.41372740740740743,0.1421917974948883,2.9096431732177734,1.2775460736751187,0.5609361262528101,3.709538606926799,real,787b7a447301,1,578237,1396330.0,1393290.0,0.41372740740740743,0.4128266666666667,21.21184621661396,21.328722329603316,0.0054797521943983135,0.2880806993314547,1.8631289695636077,2.171828251539857,0.4604415654373157,0.14219148219735545,7.032770068547738,1.156203665013726,1.1574643300493206,greedy_fast,numba,50.821112310513854,0.14219148219735545,7.032770068547738,21.328722329603316,150.0,150.22552916500717,real,2699f2a72daf,1,124,207,117,52,1341077.0,1112023.762903763,0.0,0.22138832883634194,0.26698961458843307,0.42786802095530047,1.602564285561684,0.26698961458843234,0.3973561481481481,0.3294885223418556,11.36750989541924,11.36750989541924,13.195502038704653,13.195502038704653,5.032217445783317
Fine_microstructure_2,1,real,80f5d6b5d4e1,1,0.38996207407407407,0.11168328672647476,3.491677761077881,1.3842021522090702,0.5487378072336057,3.4196819504722953,real,787b7a447301,1,667112,1316122.0,1315520.0000000002,0.38996207407407407,0.3897837037037038,16.75157132682113,16.752377801652283,4.814091711059427e-05,0.23807771172997666,2.0494655859132536,2.195457122688931,0.45548600775005327,0.11168251867768189,8.953952792612254,1.2608306545545251,1.2611191082608186,greedy_fast,numba,62.90129694901407,0.11168251867768189,8.953952792612254,16.752377801652283,150.0,190.44603050034493,real,2699f2a72daf,1,127,199,106,44,1281618.0,1119296.9057387058,0.0,0.20010072749245453,0.22911945244606252,0.37272794236793144,1.6267843624306675,0.22911945244606252,0.37973866666666667,0.3316435276262832,13.160321871279068,13.160321871279068,11.397897518552199,11.397897518552199,5.8292428171262145
Fine_microstructure_3,1,real,80f5d6b5d4e1,1,0.3725031111111111,0.12301646173000336,3.0280752182006836,1.2713735142938665,0.5338013412389452,3.4246260235086083,real,787b7a447301,1,566560,1257198.0,1247838.0000000002,0.3725031111111111,0.3697297777777778,18.380212131724488,18.452438253402132,0.003914177665075128,0.28487530647570986,1.8735815337666952,2.20274400705797,0.4539792171926599,0.12301625502268088,8.129007014687831,1.1680971111368121,1.1724698593346008,greedy_fast,numba,44.73852742090821,0.12301625502268088,8.129007014687831,18.452438253402132,150.0,153.72524923551828,real,2699f2a72daf,1,116,181,106,40,1230192.0,1097407.723931624,0.0,0.23600727012404807,0.2645637071044823,0.4320609284582225,1.6331073267263823,0.2645637071044822,0.36450133333333334,0.32515784412788856,11.624532532208967,11.624532532208967,12.90374469548635,12.90374469548635,5.817423650063574
Fine_microstructure_4,1,real,80f5d6b5d4e1,1,0.4166011851851852,0.14433395862579346,2.8863699436187744,1.2812641757470942,0.5687551908175305,2.5164057658985257,real,787b7a447301,1,815594,1406029.0,1404202.0,0.4166011851851852,0.41605985185185185,21.6502050489243,21.650404804852723,9.226429261930739e-06,0.27503665344812883,1.9067981086786887,2.0731796016145143,0.4823508774740199,0.14433603203235149,6.928276923781998,1.179158159545014,1.1799250084986121,greedy_fast,numba,79.28986504301429,0.14433603203235149,6.928276923781998,21.650404804852723,150.0,226.9327935166657,real,2699f2a72daf,1,122,201,105,41,1382321.0,1182829.6421245423,0.0,0.21065424581797038,0.2461823557366361,0.4208376488102886,1.7094549589106078,0.24618235573663652,0.4095765925925926,0.35046804211097543,11.590299390897103,11.590299390897105,12.941857232592998,12.941857232592998,7.234731780365109
Fine_microstructure_5,1,real,80f5d6b5d4e1,1,0.37458251851851854,0.11647618561983109,3.2159581184387207,1.3539420040019932,0.5700195346731981,2.6195475216954947,real,787b7a447301,1,523829,1264216.0,1260802.0000000002,0.37458251851851854,0.37357096296296305,17.46634776534069,17.47138009978394,0.00028803302398029457,0.2484626604571601,2.006177865246875,2.0849260405021397,0.47963332059450753,0.11647586733189293,8.585469444503413,1.2402900297468513,1.2419681233698974,greedy_fast,numba,53.92337458860129,0.11647586733189293,8.585469444503413,17.47138009978394,150.0,152.38705989345908,real,2699f2a72daf,1,130,218,124,47,1241384.0,1116972.7274891776,0.0,0.2124285606496592,0.23608939577808222,0.39022714784411,1.6528787604290078,0.23608939577808224,0.36781748148148147,0.3309548822190156,12.798371936856737,12.798371936856734,11.72024072593407,11.72024072593407,5.592978005297482
Fine_microstructure_6,1,real,80f5d6b5d4e1,1,0.4061508148148148,0.13891634345054626,2.923707962036133,1.3031947651209128,0.5808776450626782,3.0588449984788895,real,787b7a447301,1,664170,1370759.0,1368850.0,0.4061508148148148,0.40558518518518516,20.8340270025988,20.837524500340688,0.00016784612499592285,0.2752995047954718,1.9058876018746596,2.092643974991281,0.47786437251189207,0.13891683000227126,7.198551824020533,1.1811795944422159,1.1820029447843636,greedy_fast,numba,61.66403775010258,0.13891683000227126,7.198551824020533,20.837524500340688,150.0,183.16901149321347,real,2699f2a72daf,1,117,224,136,50,1351615.0,1251826.2277777782,0.0,0.2527046329601621,0.2728488706334105,0.44405582781854397,1.6274790758256832,0.2728488706334103,0.4004785185185185,0.37091147489711934,9.881151776073555,9.881151776073553,15.18041655459775,15.18041655459775,5.764210944995284
Fine_microstructure_7,1,real,80f5d6b5d4e1,1,0.3871179259259259,0.104213647544384,3.7146565914154053,1.3857695086535342,0.5169676075984561,3.952714486978948,real,787b7a447301,1,625613,1306523.0,1305769.0000000005,0.3871179259259259,0.38689451851851864,15.622676060377328,15.631994000225017,0.0005960813347007859,0.2399911501614668,2.0412790880627885,2.358913729631922,0.42392393898866204,0.10421329333483345,9.59570480885809,1.2545232052462456,1.2548853573516774,greedy_fast,numba,66.3814372960478,0.10421329333483345,9.59570480885809,15.631994000225017,150.0,189.04808496963233,real,2699f2a72daf,1,138,221,125,37,1288161.0,1178520.3575757574,0.0,0.1830126427345748,0.2000387582294757,0.34555430566329687,1.7274367663635,0.2000387582294765,0.3816773333333333,0.3491912170594837,14.316027974867968,14.316027974867964,10.47776661678278,10.47776661678278,8.037683733738959
Fine_microstructure_8,1,real,80f5d6b5d4e1,1,0.38840444444444444,0.1261661946773529,3.078514337539673,1.3455190667853238,0.5880828739390329,2.497631646692753,real,787b7a447301,1,518416,1310865.0,1309729.0000000002,0.38840444444444444,0.38806785185185194,18.91681413157345,18.92498514256078,0.00043175785480292116,0.25058718435417443,1.997655391927394,2.028593483041918,0.49295238713893497,0.12616656761707185,7.926030000555298,1.2313575461829565,1.2318914425023793,greedy_fast,numba,61.524978005327284,0.12616656761707185,7.926030000555298,18.92498514256078,150.0,163.53974473197013,real,2699f2a72daf,1,97,151,80,37,1280994.0,1049889.2464285714,0.0,0.20172402676244558,0.24612812143524748,0.4334078196791835,1.7609032935848639,0.24612812143524798,0.37955377777777777,0.3110782952380953,13.0607781542848,13.0607781542848,11.48476746393477,11.48476746393477,5.6394419483840466
Fine_microstructure_9,1,real,80f5d6b5d4e1,1,0.3980607407407407,0.14095348119735718,2.8240578174591064,1.299333608369438,0.5978163107713325,2.5246311742812395,real,787b7a447301,1,777465,1343455.0,1342745.0000000016,0.3980607407407407,0.39785037037037085,21.143094613437082,21.143184173553255,4.235885921337695e-06,0.27738403735169015,1.8987127532462973,2.0423874989126554,0.48962305171393233,0.1409545611570217,7.094484859457736,1.1755774441796754,1.1758882067143508,greedy_fast,numba,79.96013963967562,0.1409545611570217,7.094484859457736,21.143184173553255,150.0,229.29022863227874,real,2699f2a72daf,1,133,226,132,52,1320771.0,1214289.6396103897,0.0,0.24264406186818968,0.26392157997867544,0.4124544392471726,1.5627916416705991,0.2639215799786755,0.39133955555555555,0.35978952284752286,10.531169069905332,10.531169069905332,14.243432899453808,14.243432899453808,8.149975121952593
Medium_microstructure_1,1,real,80f5d6b5d4e1,1,0.34374785185185186,0.06135597825050354,5.602516174316406,1.4540199330705506,0.3773615104332028,6.858397917822003,real,787b7a447301,1,283217,1160149.0,1040291.0000000001,0.34374785185185186,0.3082343703703704,8.387145237707205,9.203274087166902,0.08867809887328153,0.21653500742549944,2.1489976491832636,2.737601431010449,0.36528326902243763,0.06135516058111268,16.298547514645996,1.3546586481456258,1.4305707408581354,greedy_fast,numba,27.58349991682917,0.06135516058111268,16.298547514645996,9.203274087166902,150.0,101.26521291956306,real,2699f2a72daf,1,121,154,57,21,1106640.0,823450.6924603173,0.0,0.1746601041858582,0.23472669276497385,0.4110706294290845,1.7512734686748157,0.2347266927649744,0.3278933333333333,0.24398539035861255,17.461184383722696,17.461184383722696,8.590482564277261,8.590482564277261,9.184856999665499
