microstructure,version,taufactor.status,taufactor.config_hash,taufactor.resolved_version,taufactor.porosity,taufactor.D_eff,taufactor.tau_solver,taufactor.tau_reconciled,taufactor.constrictivity,taufactor.elapsed_s,berg_voxel.status,berg_voxel.config_hash,berg_voxel.resolved_version,berg_voxel.n_paths,berg_voxel.Omega,berg_voxel.Omega_c,berg_voxel.phi,berg_voxel.phi_c,berg_voxel.I_decomp,berg_voxel.I_total_direct,berg_voxel.current_loss_rel,berg_voxel.tau_sq_c,berg_voxel.user_tortuosity,berg_voxel.C_c,berg_voxel.one_over_C_c,berg_voxel.one_over_F_direct,berg_voxel.F_direct,berg_voxel.user_tortuosity_inferred_from_C_F_phi_c,berg_voxel.user_tortuosity_inferred_from_C_F_phi,berg_voxel.decomposition_method,berg_voxel.decomposition_engine,berg_voxel.decomposition_elapsed_s,berg_voxel.one_over_F,berg_voxel.F,berg_voxel.G_eff,berg_voxel.L_sample,berg_voxel.elapsed_s,berg_cc.status,berg_cc.config_hash,berg_cc.resolved_version,berg_cc.n_bodies,berg_cc.n_throats,berg_cc.n_streamtubes,berg_cc.n_fallback_throats,berg_cc.Omega,berg_cc.Omega_c,berg_cc.V_stuck_total,berg_cc.iota_sq_g,berg_cc.iota_sq_c,berg_cc.tau_sq_c,berg_cc.C_c,berg_cc.consistency,berg_cc.phi_total,berg_cc.phi_c,berg_cc.F_total,berg_cc.F_c,berg_cc.total_current,berg_cc.effective_conductance,berg_cc.elapsed_s
Coarse_microstructure_0,1,real,af25aa37f706,1,0.08510103703703703,0.012253416702151299,6.945086479187012,1.4125835995885774,0.28730994665169407,350.16620941087604,real,11c87a711afd,1,62527,287216.0,272992.0,0.08510103703703703,0.08088651851851852,1.7137310799846044,1.8380081804165656,0.06761509647024261,0.1934148355804257,2.2738149027271697,3.0824699769072312,0.3244151629996867,0.01225338786944377,81.61008291377901,1.463391585315538,1.501031852022164,greedy_fast,numba,14.661047886125743,0.01225338786944377,81.61008291377901,1.8380081804165656,150.0,29.019734755158424,real,75ca384ff0cb,1,37,47,17,23,206192.0,149880.85,0.0,0.14513678568071947,0.19966556176508787,0.3634101031321402,1.8200940608861844,0.19966556176508796,0.061093925925925927,0.04440914074074074,112.77801994968611,112.77801994968614,1.3300464050257281,1.3300464050257281,3.890760556794703
Coarse_microstructure_0,2,pointer,af25aa37f706,1,0.08510103703703703,0.012253416702151299,6.945086479187012,1.4125835995885774,0.28730994665169407,350.16620941087604,pointer,11c87a711afd,1,62527,287216.0,272992.0,0.08510103703703703,0.08088651851851852,1.7137310799846044,1.8380081804165656,0.06761509647024261,0.1934148355804257,2.2738149027271697,3.0824699769072312,0.3244151629996867,0.01225338786944377,81.61008291377901,1.463391585315538,1.501031852022164,greedy_fast,numba,14.661047886125743,0.01225338786944377,81.61008291377901,1.8380081804165656,150.0,29.019734755158424,real,89fc558396db,2,37,45,15,22,206191.99999999997,148399.00000000006,0.0,0.14291956726121058,0.19857863875580992,0.3573321318397575,1.7994489945072274,0.1985786387558107,0.06109392592592592,0.04397007407407409,114.52762994319505,114.52762994319505,1.3097276183432687,1.3097276183432687,5.733865171670914
Coarse_microstructure_1,1,real,af25aa37f706,1,0.1815762962962963,0.008189378306269646,22.17217254638672,1.6026889057012081,0.11584844575261656,394.4227727241814,real,11c87a711afd,1,151564,612820.0,558478.0,0.1815762962962963,0.16547496296296296,1.2255770686014884,1.228408580996319,0.0023050249230057098,0.13852682507981254,2.686785894875694,7.048716379151628,0.1418698024164732,0.00818939053997546,122.10920887441236,1.6931106323273555,1.7735717695540993,greedy_fast,numba,17.354649487882853,0.00818939053997546,122.10920887441236,1.228408580996319,150.0,66.27888023015112,real,75ca384ff0cb,1,48,62,13,11,603123.0,199859.36666666667,0.0,0.04319254093709156,0.13034372770253666,0.390016126705068,2.992212464531791,0.1303437277025367,0.17870311111111112,0.0592175901234568,129.55647797369394,129.55647797369394,1.157796216337842,1.157796216337842,2.5603078259155154
Coarse_microstructure_1,2,pointer,af25aa37f706,1,0.1815762962962963,0.008189378306269646,22.17217254638672,1.6026889057012081,0.11584844575261656,394.4227727241814,pointer,11c87a711afd,1,151564,612820.0,558478.0,0.1815762962962963,0.16547496296296296,1.2255770686014884,1.228408580996319,0.0023050249230057098,0.13852682507981254,2.686785894875694,7.048716379151628,0.1418698024164732,0.00818939053997546,122.10920887441236,1.6931106323273555,1.7735717695540993,greedy_fast,numba,17.354649487882853,0.00818939053997546,122.10920887441236,1.228408580996319,150.0,66.27888023015112,real,89fc558396db,2,48,57,11,11,603058.0,201889.36666666664,0.0,0.04296449160758806,0.12833801407019202,0.3819658341399372,2.976248595611179,0.12833801407019216,0.17868385185185184,0.059819071604938254,130.25818332156328,130.25818332156328,1.1515591279950594,1.1515591279950594,5.731429958716035
Coarse_microstructure_3,1,real,af25aa37f706,1,0.17133481481481483,0.01550388429313898,11.051090240478516,1.4269872604776794,0.1842616970140152,36.50866027828306,real,11c87a711afd,1,86614,578255.0,525292.0,0.17133481481481483,0.15564207407407407,1.6000368836593581,2.3255719421869627,0.3119813433272303,0.22646237990573656,2.1013672840207716,6.264807478795909,0.159621824514901,0.015503812947913085,64.50026218451033,1.2658737089595622,1.3281578241653618,greedy_fast,numba,11.652576019056141,0.015503812947913085,64.50026218451033,2.3255719421869627,150.0,64.73812441900373,real,75ca384ff0cb,1,58,79,27,36,555817.0000000001,250325.55,0.0,0.0679043150384928,0.15077315388600915,0.46248406633563155,3.067416542107272,0.15077315388600973,0.16468651851851857,0.07417053333333333,89.42204109298555,89.42204109298557,1.6774387854111135,1.6774387854111135,3.9316657949239016
Coarse_microstructure_3,2,pointer,af25aa37f706,1,0.17133481481481483,0.01550388429313898,11.051090240478516,1.4269872604776794,0.1842616970140152,36.50866027828306,pointer,11c87a711afd,1,86614,578255.0,525292.0,0.17133481481481483,0.15564207407407407,1.6000368836593581,2.3255719421869627,0.3119813433272303,0.22646237990573656,2.1013672840207716,6.264807478795909,0.159621824514901,0.015503812947913085,64.50026218451033,1.2658737089595622,1.3281578241653618,greedy_fast,numba,11.652576019056141,0.015503812947913085,64.50026218451033,2.3255719421869627,150.0,64.73812441900373,real,89fc558396db,2,58,72,22,32,555817.0,249115.77142857143,0.0,0.06983849543480111,0.15582081694179162,0.47137011897610986,3.0250779595911883,0.15582081694179253,0.1646865185185185,0.07381208042328041,86.94549348406126,86.94549348406125,1.7252188007593272,1.7252188007593272,1.9290485875681043
Coarse_microstructure_4,1,real,af25aa37f706,1,0.08379851851851852,0.008610970340669155,9.731599807739258,1.5638398825730262,0.2513045364217614,94.3437874596566,real,11c87a711afd,1,102936,282820.0,279081.0,0.08379851851851852,0.08269066666666666,1.2902960892010438,1.2916459471614337,0.0010450680880131152,0.16001922247355316,2.499849837955633,4.077193698672996,0.24526673832677362,0.008610972981076225,116.13089510298487,1.5346928197307839,1.5449391722772063,greedy_fast,numba,11.28090254869312,0.008610972981076225,116.13089510298487,1.2916459471614337,150.0,38.270861994475126,real,75ca384ff0cb,1,64,98,38,40,279117.0,216539.14761904764,0.0,0.0695532399707645,0.08965349635103179,0.21834679371431998,2.4354520749464155,0.08965349635103126,0.08270133333333334,0.06415974744268077,173.84816989501402,173.84816989501402,0.8628218524853255,0.8628218524853255,6.075195290148258
Coarse_microstructure_4,2,pointer,af25aa37f706,1,0.08379851851851852,0.008610970340669155,9.731599807739258,1.5638398825730262,0.2513045364217614,94.3437874596566,pointer,11c87a711afd,1,102936,282820.0,279081.0,0.08379851851851852,0.08269066666666666,1.2902960892010438,1.2916459471614337,0.0010450680880131152,0.16001922247355316,2.499849837955633,4.077193698672996,0.24526673832677362,0.008610972981076225,116.13089510298487,1.5346928197307839,1.5449391722772063,greedy_fast,numba,11.28090254869312,0.008610972981076225,116.13089510298487,1.2916459471614337,150.0,38.270861994475126,real,89fc558396db,2,64,97,37,40,279117.00000000006,215614.5642857143,0.0,0.0695770476415759,0.09006876168550336,0.21789118051392578,2.41916482958593,0.09006876168550307,0.08270133333333335,0.06388579682539682,173.78868303633976,173.78868303633976,0.8631171914032734,0.8631171914032734,1.8677617302164435
Coarse_microstructure_5,1,real,af25aa37f706,1,0.16192029629629628,0.015099089592695236,10.723844528198242,1.3429643998327077,0.1681816045053245,418.30835947487503,real,11c87a711afd,1,89993,546481.0,469891.0,0.16192029629629628,0.13922696296296297,1.6171570888026245,2.2648652654962325,0.28598088661653565,0.23776847424019526,2.0507979022791183,5.221091781658096,0.19153082187006173,0.015099101769974883,66.2291052298579,1.3289402487779993,1.433159163607641,greedy_fast,numba,9.952951464802027,0.015099101769974883,66.2291052298579,2.2648652654962325,150.0,42.90278282109648,real,75ca384ff0cb,1,59,76,9,27,546481.0000000001,255095.21666666662,0.0,0.08367523015295635,0.17925433509390015,0.5231352201760913,2.918396477842792,0.17925433509390065,0.16192029629629634,0.07558376790123456,73.8077208222443,73.8077208222443,2.032307708854127,2.032307708854127,2.943165061995387
Coarse_microstructure_5,2,pointer,af25aa37f706,1,0.16192029629629628,0.015099089592695236,10.723844528198242,1.3429643998327077,0.1681816045053245,418.30835947487503,pointer,11c87a711afd,1,89993,546481.0,469891.0,0.16192029629629628,0.13922696296296297,1.6171570888026245,2.2648652654962325,0.28598088661653565,0.23776847424019526,2.0507979022791183,5.221091781658096,0.19153082187006173,0.015099101769974883,66.2291052298579,1.3289402487779993,1.433159163607641,greedy_fast,numba,9.952951464802027,0.015099101769974883,66.2291052298579,2.2648652654962325,150.0,42.90278282109648,real,89fc558396db,2,59,68,5,26,546449.0,234692.73333333337,0.0,0.09123160426862058,0.21241995102667546,0.568144539713478,2.674628898874619,0.21241995102667566,0.1619108148148148,0.069538587654321,67.6984662847156,67.6984662847156,2.2157075075992583,2.2157075075992583,2.0440262174233794
